date,venue_id,covers_total,revenue_total_aed,food_revenue_aed,beverage_revenue_aed,food_cost_pct,labor_cost_pct,occupancy_pct,nps_score,events_count,events_revenue_aed,avg_satisfaction
2025-08-03,V-026,135,72102.84,34161.69,37941.13,0.3099,0.234,0.4688,26,1,3510.99,7.85
2024-11-04,V-026,120,72914.82,34265.24,38649.57,0.3187,0.2245,0.4167,24,0,0.0,7.7
2025-06-20,V-026,124,113839.52,57174.49,56665.03,0.3025,0.2615,0.4306,28,0,0.0,7.94
2025-11-10,V-026,133,82587.77,38443.26,44144.52,0.3112,0.2582,0.4618,31,0,0.0,8.1
2025-04-30,V-026,110,66738.18,31866.58,34871.59,0.3344,0.2366,0.3819,22,0,0.0,7.62
2024-12-10,V-026,108,66739.05,33367.25,33371.8,0.3174,0.2617,0.375,27,1,2849.9,7.87
2026-01-24,V-026,127,146979.41,72894.44,74084.97,0.3208,0.2415,0.441,36,0,0.0,8.32
2025-08-29,V-026,75,38997.18,19374.98,19622.21,0.3346,0.2596,0.2604,28,0,0.0,7.9
2025-03-14,V-026,160,137674.43,67758.65,69915.75,0.3477,0.242,0.5556,19,0,0.0,7.45
2025-07-13,V-026,120,61513.6,29773.91,31739.7,0.318,0.2296,0.4167,26,0,0.0,7.83
2025-11-12,V-026,105,74509.43,35759.32,38750.12,0.3382,0.2249,0.3646,31,1,4142.32,8.06
2026-02-08,V-026,212,200844.84,93179.84,107665.01,0.31,0.2555,0.7361,28,1,3857.34,7.94
2024-12-23,V-026,123,75488.16,37044.78,38443.44,0.345,0.2492,0.4271,23,0,0.0,7.67
2025-08-13,V-026,137,54041.08,27280.21,26760.94,0.3114,0.2486,0.4757,31,0,0.0,8.05
2025-09-20,V-026,116,104671.15,50187.19,54483.97,0.3208,0.2357,0.4028,40,0,0.0,8.53
2025-07-24,V-026,139,55705.25,27009.83,28695.4,0.3257,0.2322,0.4826,20,0,0.0,7.52
2025-11-23,V-026,121,115280.6,54709.6,60570.98,0.3234,0.2382,0.4201,32,0,0.0,8.11
2025-11-27,V-026,152,121079.97,57132.39,63947.64,0.3486,0.2365,0.5278,30,0,0.0,8.0
2025-02-07,V-026,119,121735.94,58658.78,63077.12,0.3143,0.236,0.4132,20,1,15909.09,7.5
2025-06-18,V-026,153,99757.91,47157.93,52599.98,0.3219,0.2662,0.5312,32,1,6652.2,8.11
2024-12-27,V-026,87,93232.96,44950.79,48282.17,0.3283,0.2694,0.3021,30,0,0.0,8.0
2025-02-01,V-026,102,109937.58,53977.19,55960.36,0.3433,0.2219,0.3542,55,1,4967.6,9.25
2025-07-26,V-026,122,77528.16,38896.27,38631.9,0.3278,0.2247,0.4236,27,1,2822.31,7.86
2025-09-12,V-026,174,133650.61,65048.13,68602.47,0.3067,0.2244,0.6042,19,0,0.0,7.48
2026-04-23,V-026,160,108600.92,50681.93,57918.99,0.3431,0.2695,0.5556,31,1,1329.96,8.09
2025-05-31,V-026,203,182816.17,85820.92,96995.24,0.3419,0.2392,0.7049,31,1,11296.02,8.07
2025-05-16,V-026,112,95824.9,48293.22,47531.69,0.3236,0.259,0.3889,24,2,13217.3,7.73
2025-11-14,V-026,104,102308.05,49906.94,52401.11,0.3111,0.2583,0.3611,27,1,5793.85,7.88
2025-09-09,V-026,107,57800.07,27403.45,30396.65,0.3273,0.2646,0.3715,31,1,4447.08,8.06
2025-11-01,V-026,78,97274.94,48928.96,48346.02,0.3368,0.2472,0.2708,22,0,0.0,7.62
2025-09-11,V-026,115,74789.28,35502.23,39287.03,0.3462,0.2577,0.3993,28,0,0.0,7.94
2024-12-25,V-026,134,91646.35,44877.9,46768.46,0.3353,0.2548,0.4653,33,3,13082.2,8.18
2025-12-05,V-026,154,228114.83,109204.99,118909.8,0.3385,0.2546,0.5347,31,0,0.0,8.09
2025-05-22,V-026,170,109804.86,54154.04,55650.83,0.3442,0.2612,0.5903,23,0,0.0,7.67
2025-04-18,V-026,177,146255.27,67360.44,78894.86,0.334,0.2351,0.6146,27,1,4102.65,7.88
2024-11-12,V-026,138,86163.95,39467.37,46696.58,0.3437,0.2696,0.4792,33,1,4444.48,8.15
2025-08-28,V-026,153,64540.47,31395.14,33145.35,0.3218,0.2226,0.5312,20,0,0.0,7.5
2026-04-17,V-026,120,97926.39,47691.17,50235.22,0.3156,0.2663,0.4167,31,0,0.0,8.06
2026-02-28,V-026,160,163407.88,77223.67,86184.21,0.3115,0.2497,0.5556,28,2,17430.54,7.92
2026-03-31,V-026,127,65418.97,31821.23,33597.72,0.3411,0.2693,0.441,30,0,0.0,8.0
2025-10-24,V-026,113,103641.83,49613.88,54027.94,0.3494,0.2473,0.3924,21,2,11886.72,7.58
2026-04-08,V-026,128,76911.97,35805.92,41106.04,0.3092,0.2671,0.4444,28,1,2801.21,7.95
2026-03-12,V-026,94,62635.3,30389.21,32246.08,0.3422,0.232,0.3264,30,0,0.0,8.0
2026-02-19,V-026,125,91255.06,42858.62,48396.45,0.3097,0.2409,0.434,21,0,0.0,7.59
2025-08-10,V-026,84,42571.91,19787.63,22784.26,0.3255,0.2272,0.2917,32,0,0.0,8.14
2025-02-28,V-026,125,123421.51,58513.88,64907.59,0.3499,0.2659,0.434,31,0,0.0,8.06
2025-03-31,V-026,114,59853.71,28822.48,31031.22,0.3469,0.2587,0.3958,30,0,0.0,8.0
2025-03-17,V-026,91,48224.54,22934.59,25289.98,0.3277,0.2636,0.316,23,0,0.0,7.67
2024-11-10,V-026,107,101620.47,50040.74,51579.73,0.3067,0.2604,0.3715,26,0,0.0,7.82
2025-08-25,V-026,148,51651.6,23901.31,27750.28,0.3262,0.2388,0.5139,30,0,0.0,8.0
2025-12-22,V-026,129,76463.17,38058.94,38404.2,0.338,0.2437,0.4479,33,1,3861.2,8.16
2025-03-01,V-026,113,98691.81,46319.84,52371.94,0.3416,0.2579,0.3924,26,2,8862.19,7.82
2025-03-18,V-026,73,39980.19,19457.44,20522.72,0.3388,0.2699,0.2535,20,1,3048.49,7.54
2024-11-01,V-026,166,169709.14,82085.74,87623.36,0.3194,0.2694,0.5764,28,1,4963.93,7.91
2026-02-21,V-026,125,135988.49,66260.28,69728.2,0.3315,0.2568,0.434,32,0,0.0,8.11
2024-12-28,V-026,194,217317.42,100930.57,116386.89,0.3398,0.2637,0.6736,30,2,12776.91,8.04
2025-03-28,V-026,138,119720.78,55352.28,64368.54,0.3111,0.2615,0.4792,25,0,0.0,7.77
2025-03-08,V-026,131,132982.61,64732.82,68249.79,0.3482,0.2407,0.4549,23,0,0.0,7.69
2026-03-22,V-026,121,99139.7,47079.18,52060.51,0.3421,0.2582,0.4201,27,0,0.0,7.88
2025-02-14,V-026,128,118722.8,59135.8,59586.98,0.3452,0.2438,0.4444,28,0,0.0,7.95
2025-09-29,V-026,168,91141.43,42235.11,48906.3,0.3421,0.2499,0.5833,28,0,0.0,7.91
2024-12-20,V-026,155,168949.54,82917.11,86032.42,0.3336,0.2591,0.5382,34,1,3135.49,8.24
2026-03-04,V-026,111,68000.72,31986.04,36014.66,0.3449,0.2405,0.3854,27,1,5036.9,7.88
2026-01-31,V-026,154,175915.01,84971.48,90943.49,0.3109,0.2427,0.5347,24,0,0.0,7.73
2025-02-18,V-026,118,74753.69,36705.52,38048.13,0.3327,0.2551,0.4097,30,0,0.0,8.0
2026-01-19,V-026,115,74306.91,33779.69,40527.21,0.348,0.2659,0.3993,24,0,0.0,7.72
2025-07-05,V-026,124,73304.65,35794.82,37509.81,0.3475,0.2223,0.4306,26,0,0.0,7.83
2025-04-28,V-026,97,50229.65,24552.93,25676.73,0.3414,0.2242,0.3368,24,0,0.0,7.71
2025-09-28,V-026,133,102674.88,49276.92,53397.99,0.3295,0.2464,0.4618,21,0,0.0,7.58
2025-07-07,V-026,119,39864.06,18633.66,21230.39,0.3463,0.2353,0.4132,30,1,2129.82,8.0
2025-10-12,V-026,133,102781.76,49292.77,53488.96,0.3309,0.2319,0.4618,27,2,5508.39,7.89
2025-06-16,V-026,116,60276.26,27528.32,32747.94,0.3024,0.237,0.4028,30,1,3582.04,8.0
2025-10-13,V-026,238,120936.32,57400.08,63536.21,0.3492,0.2574,0.8264,27,0,0.0,7.88
2025-09-08,V-026,82,44218.78,21471.59,22747.2,0.3248,0.2647,0.2847,25,0,0.0,7.75
2024-11-19,V-026,86,54367.1,25762.58,28604.5,0.3206,0.2258,0.2986,18,1,2689.74,7.42
2024-11-16,V-026,89,90320.15,43566.1,46754.08,0.3032,0.2361,0.309,24,0,0.0,7.71
2025-01-18,V-026,170,192729.49,90931.17,101798.37,0.3464,0.2442,0.5903,28,0,0.0,7.92
2025-01-29,V-026,105,71156.86,34327.02,36829.85,0.3101,0.2215,0.3646,27,1,2898.39,7.88
2026-04-05,V-026,162,121267.5,58269.48,62998.03,0.3316,0.2497,0.5625,29,1,5996.22,7.96
2025-08-04,V-026,101,31358.43,16040.79,15317.64,0.345,0.2274,0.3507,24,1,1032.16,7.73
2026-01-08,V-026,116,87183.97,42179.81,45004.17,0.3437,0.2274,0.4028,28,0,0.0,7.94
2025-08-06,V-026,105,39351.17,19388.26,19962.92,0.3365,0.2203,0.3646,35,0,0.0,8.25
2026-04-24,V-026,137,117147.03,55989.68,61157.31,0.3137,0.2388,0.4757,33,0,0.0,8.15
2025-06-11,V-026,172,100402.16,47590.99,52811.17,0.3112,0.2443,0.5972,25,1,2376.81,7.78
2025-10-01,V-026,96,60255.44,27205.57,33049.87,0.3426,0.2527,0.3333,31,0,0.0,8.07
2024-11-23,V-026,142,145890.09,70652.17,75237.96,0.323,0.2532,0.4931,26,0,0.0,7.83
2026-01-17,V-026,103,106809.43,48878.97,57930.45,0.3369,0.2286,0.3576,31,0,0.0,8.07
2025-02-15,V-026,164,195512.9,92240.18,103272.71,0.332,0.2684,0.5694,28,0,0.0,7.92
2024-11-21,V-026,146,109482.53,51153.33,58329.15,0.3199,0.2314,0.5069,29,0,0.0,7.95
2025-05-24,V-026,106,101103.7,49598.01,51505.66,0.3142,0.2632,0.3681,35,4,23290.33,8.29
2024-12-29,V-026,161,155482.7,75962.12,79520.56,0.3414,0.2383,0.559,25,0,0.0,7.75
2024-12-01,V-026,89,82048.31,37808.54,44239.76,0.3497,0.2427,0.309,22,0,0.0,7.62
2025-04-09,V-026,168,91770.79,45926.84,45843.94,0.3362,0.2219,0.5833,23,0,0.0,7.68
2025-11-13,V-026,140,105219.01,50762.67,54456.35,0.3242,0.27,0.4861,27,0,0.0,7.89
2026-04-20,V-026,125,62156.53,31879.81,30276.7,0.3135,0.237,0.434,38,0,0.0,8.44
2025-05-21,V-026,126,77218.92,36458.4,40760.51,0.3273,0.2654,0.4375,27,0,0.0,7.89
2025-05-19,V-026,135,68668.58,33009.97,35658.62,0.3488,0.2561,0.4688,29,0,0.0,7.96
2025-06-05,V-026,114,76685.86,37186.47,39499.38,0.3154,0.2573,0.3958,30,0,0.0,8.0
2025-11-26,V-026,225,139128.61,65097.84,74030.76,0.3362,0.2283,0.7812,30,0,0.0,8.0
2025-09-21,V-026,121,91449.38,45394.78,46054.56,0.3334,0.2264,0.4201,25,0,0.0,7.78
2026-03-23,V-026,115,59802.7,28841.07,30961.63,0.3093,0.2575,0.3993,35,0,0.0,8.26
2026-03-11,V-026,158,93278.95,43546.21,49732.75,0.3028,0.2411,0.5486,21,2,10665.72,7.56
2026-03-29,V-026,151,116482.93,54203.1,62279.85,0.3466,0.2374,0.5243,19,1,5627.67,7.45
2025-05-17,V-026,128,113207.27,55240.45,57966.81,0.3148,0.267,0.4444,27,0,0.0,7.86
2025-11-16,V-026,112,100454.29,48581.12,51873.13,0.3457,0.2435,0.3889,38,0,0.0,8.44
2024-11-17,V-026,110,99260.29,49584.19,49676.11,0.3157,0.2449,0.3819,26,0,0.0,7.81
2025-03-10,V-026,127,67057.88,32174.7,34883.19,0.3348,0.2557,0.441,28,0,0.0,7.94
2025-12-16,V-026,160,95923.34,45370.23,50553.09,0.3491,0.2384,0.5556,12,1,3252.59,7.12
2025-04-13,V-026,89,70501.55,33478.51,37023.07,0.3269,0.2533,0.309,33,0,0.0,8.2
2025-05-23,V-026,133,114202.45,54655.42,59547.07,0.3383,0.2227,0.4618,25,2,6915.93,7.78
2026-02-16,V-026,146,88534.94,43068.02,45466.93,0.3276,0.2482,0.5069,30,1,2406.3,8.0
2025-04-27,V-026,156,121256.58,58729.79,62526.79,0.3494,0.2581,0.5417,29,0,0.0,7.96
2025-04-25,V-026,138,113794.07,54800.28,58993.75,0.3491,0.2378,0.4792,16,1,9744.08,7.33
2026-03-10,V-026,120,58430.03,28588.54,29841.5,0.3454,0.228,0.4167,30,0,0.0,8.0
2025-07-28,V-026,167,57224.0,26933.42,30290.59,0.3076,0.2371,0.5799,20,0,0.0,7.5
2026-03-02,V-026,144,75828.28,35837.02,39991.27,0.3119,0.2369,0.5,20,0,0.0,7.5
2025-08-12,V-026,132,46086.72,22606.42,23480.32,0.3231,0.2528,0.4583,25,0,0.0,7.79
2026-01-07,V-026,96,63545.25,28883.33,34661.9,0.3014,0.2489,0.3333,35,0,0.0,8.29
2025-03-25,V-026,111,57071.18,27548.63,29522.55,0.3313,0.254,0.3854,14,0,0.0,7.22
2026-02-25,V-026,138,101860.8,49380.41,52480.38,0.3016,0.2371,0.4792,28,0,0.0,7.9
2025-06-14,V-026,165,145693.02,71549.77,74143.26,0.3137,0.2507,0.5729,26,0,0.0,7.83
2025-10-17,V-026,107,99013.39,47795.62,51217.73,0.3276,0.2696,0.3715,27,0,0.0,7.87
2025-09-03,V-026,103,62263.67,29473.45,32790.17,0.3217,0.2416,0.3576,21,2,3616.16,7.56
2025-07-22,V-026,136,45121.83,21706.39,23415.44,0.3312,0.2224,0.4722,19,1,3272.49,7.47
2024-12-30,V-026,180,111113.05,52971.29,58141.76,0.3205,0.2551,0.625,35,0,0.0,8.27
2024-12-11,V-026,104,77425.18,38776.37,38648.83,0.3227,0.224,0.3611,44,0,0.0,8.73
2025-02-23,V-026,156,144394.19,65745.1,78649.11,0.3182,0.2488,0.5417,23,0,0.0,7.65
2026-04-29,V-026,196,124177.09,59117.09,65059.97,0.3197,0.2366,0.6806,24,1,3828.86,7.72
2025-10-05,V-026,141,105474.54,52213.24,53261.26,0.3203,0.2412,0.4896,35,1,10203.59,8.28
2024-11-18,V-026,134,82971.26,38748.07,44223.15,0.3321,0.2348,0.4653,31,3,17099.77,8.06
2025-08-11,V-026,177,61663.9,29819.38,31844.55,0.3483,0.2349,0.6146,31,0,0.0,8.09
2025-03-05,V-026,147,89704.73,43103.1,46601.61,0.3407,0.2367,0.5104,22,1,1897.97,7.62
2025-06-23,V-026,108,52610.74,25315.44,27295.29,0.3142,0.2313,0.375,36,0,0.0,8.33
2025-11-05,V-026,154,109362.01,50481.27,58880.75,0.3139,0.2677,0.5347,24,1,3721.29,7.73
2025-06-30,V-026,119,57532.32,27964.65,29567.67,0.3055,0.2218,0.4132,25,0,0.0,7.75
2025-08-20,V-026,113,44444.5,22376.56,22067.93,0.3382,0.2448,0.3924,35,2,5994.83,8.27
2026-03-19,V-026,94,57810.41,27132.09,30678.31,0.3368,0.2649,0.3264,28,0,0.0,7.92
2025-07-31,V-026,127,52653.55,25184.3,27469.26,0.3323,0.2651,0.441,30,0,0.0,8.0
2026-02-01,V-026,129,113644.61,56377.97,57266.63,0.3251,0.2357,0.4479,24,0,0.0,7.72
2025-06-24,V-026,73,36881.44,17565.6,19315.82,0.3488,0.2516,0.2535,21,0,0.0,7.6
2026-04-13,V-026,163,88049.38,42861.74,45187.68,0.3293,0.269,0.566,30,3,10982.62,8.04
2025-04-06,V-026,106,78901.69,36967.61,41934.04,0.3142,0.2533,0.3681,15,1,1082.6,7.29
2024-11-06,V-026,103,71475.32,35222.33,36253.02,0.3026,0.265,0.3576,30,0,0.0,8.0
2025-02-21,V-026,147,150446.43,70162.17,80284.31,0.3127,0.2684,0.5104,25,0,0.0,7.8
2024-11-13,V-026,142,96202.0,45846.59,50355.43,0.3438,0.2302,0.4931,26,0,0.0,7.83
2025-12-13,V-026,111,123880.93,56488.83,67392.09,0.3331,0.2528,0.3854,31,1,13248.09,8.07
2025-10-07,V-026,71,39276.17,19094.72,20181.44,0.3013,0.2235,0.2465,35,0,0.0,8.25
2025-07-14,V-026,105,37083.59,17825.9,19257.7,0.3393,0.2554,0.3646,25,0,0.0,7.75
2025-01-06,V-026,209,135928.04,64880.36,71047.68,0.3352,0.2614,0.7257,27,1,3496.57,7.87
2025-09-18,V-026,91,60986.21,28739.94,32246.29,0.3284,0.2471,0.316,15,1,1914.14,7.29
2026-04-01,V-026,140,80524.84,38830.83,41693.99,0.3449,0.2265,0.4861,33,0,0.0,8.16
2025-07-10,V-026,95,39728.34,19264.59,20463.75,0.3066,0.2546,0.3299,32,0,0.0,8.13
2025-01-13,V-026,147,94893.07,47715.77,47177.32,0.3056,0.2364,0.5104,20,1,3838.25,7.55
2025-07-21,V-026,77,25786.4,12827.79,12958.6,0.3125,0.2435,0.2674,30,0,0.0,8.0
2026-02-22,V-026,165,157316.3,76168.37,81147.95,0.336,0.2265,0.5729,30,1,5612.83,8.0
2025-03-30,V-026,70,51696.35,25684.02,26012.31,0.3487,0.2251,0.2431,30,0,0.0,8.0
2025-09-10,V-026,108,57347.68,26784.86,30562.84,0.301,0.2404,0.375,26,0,0.0,7.81
2025-10-15,V-026,155,85605.55,41658.25,43947.31,0.3371,0.2633,0.5382,30,1,1566.2,8.05
2025-10-08,V-026,138,75616.6,35051.8,40564.78,0.3332,0.2319,0.4792,21,1,5617.08,7.58
2024-12-16,V-026,113,74606.0,36365.72,38240.23,0.3365,0.2292,0.3924,24,0,0.0,7.72
2025-12-12,V-026,80,81532.76,37937.3,43595.48,0.3053,0.262,0.2778,36,0,0.0,8.33
2026-04-22,V-026,154,88020.88,41902.95,46117.97,0.3216,0.2575,0.5347,22,1,4062.3,7.61
2025-06-13,V-026,104,86013.92,41585.72,44428.2,0.3057,0.2643,0.3611,21,1,5496.87,7.56
2025-07-18,V-026,153,83045.19,40255.47,42789.7,0.3067,0.2517,0.5312,27,2,5418.6,7.87
2026-03-06,V-026,162,137394.63,65400.92,71993.7,0.3356,0.2625,0.5625,32,3,16319.39,8.12
2025-02-06,V-026,97,76810.44,37609.9,39200.54,0.3447,0.2592,0.3368,18,0,0.0,7.4
2025-03-20,V-026,102,71506.45,33122.49,38383.95,0.3336,0.2292,0.3542,24,0,0.0,7.71
2024-11-24,V-026,58,56543.39,25398.23,31145.18,0.3037,0.2507,0.2014,25,0,0.0,7.78
2025-06-27,V-026,119,94070.02,47755.34,46314.63,0.3414,0.2325,0.4132,25,1,6396.4,7.75
2025-12-14,V-026,83,71975.18,35062.41,36912.74,0.3377,0.2511,0.2882,15,0,0.0,7.29
2025-09-01,V-026,86,45326.16,22258.34,23067.81,0.3217,0.236,0.2986,21,1,3471.6,7.6
2026-02-15,V-026,110,107505.21,50032.79,57472.44,0.3373,0.231,0.3819,24,0,0.0,7.71
2025-11-02,V-026,115,107592.78,51234.79,56358.01,0.3001,0.2261,0.3993,21,0,0.0,7.59
2025-12-11,V-026,127,106597.34,50724.93,55872.42,0.3125,0.2451,0.441,20,1,6798.84,7.53
2025-03-16,V-026,131,95144.72,43922.41,51222.31,0.3098,0.2561,0.4549,32,1,4972.19,8.11
2025-02-11,V-026,173,110104.09,53542.02,56562.11,0.3459,0.2425,0.6007,23,2,9915.5,7.68
2025-07-06,V-026,180,93795.06,46468.76,47326.26,0.3156,0.241,0.625,29,1,5007.29,7.96
2025-09-16,V-026,118,62066.54,30795.24,31271.28,0.3356,0.2685,0.4097,30,1,5920.62,8.0
2026-04-18,V-026,74,63852.67,32078.79,31773.87,0.3334,0.2252,0.2569,22,1,5116.94,7.64
2025-02-03,V-026,157,104166.06,47840.18,56325.87,0.3351,0.2324,0.5451,25,0,0.0,7.76
2026-01-05,V-026,69,38151.37,18892.13,19259.24,0.334,0.2568,0.2396,22,0,0.0,7.64
2024-12-02,V-026,92,57308.63,28612.21,28696.4,0.3141,0.2271,0.3194,24,1,2863.65,7.73
2025-11-11,V-026,86,56595.81,27721.74,28874.1,0.3375,0.2311,0.2986,33,0,0.0,8.2
2026-02-03,V-026,81,47025.3,22533.55,24491.72,0.3436,0.2675,0.2812,22,0,0.0,7.62
2025-05-28,V-026,126,80832.91,38287.99,42544.94,0.3389,0.267,0.4375,33,2,11340.29,8.16
2025-09-06,V-026,70,60876.44,30589.71,30286.74,0.3191,0.2526,0.2431,24,1,10743.65,7.7
2026-04-19,V-026,85,66995.03,30404.65,36590.39,0.3283,0.26,0.2951,25,1,5005.49,7.77
2025-02-25,V-026,198,131207.12,62723.82,68483.3,0.3332,0.2357,0.6875,27,2,3463.69,7.89
2025-07-09,V-026,130,48398.31,22824.5,25573.83,0.3429,0.2215,0.4514,26,1,5597.91,7.85
2025-08-17,V-026,139,71296.36,34381.95,36914.4,0.3036,0.2414,0.4826,28,1,6317.18,7.95
2025-10-30,V-026,180,117839.07,59658.64,58180.41,0.3133,0.2657,0.625,28,0,0.0,7.91
2025-11-09,V-026,152,147019.29,71150.67,75868.62,0.3108,0.2507,0.5278,34,0,0.0,8.21
2024-12-13,V-026,130,129942.85,61211.48,68731.38,0.3197,0.2261,0.4514,32,1,7128.11,8.11
2026-03-14,V-026,181,160400.15,78584.52,81815.65,0.3494,0.2494,0.6285,40,2,7864.46,8.5
2026-01-27,V-026,166,98633.29,47821.21,50812.08,0.3082,0.2201,0.5764,24,0,0.0,7.72
2025-02-20,V-026,76,55631.44,26231.87,29399.58,0.3374,0.2584,0.2639,36,0,0.0,8.33
2025-09-19,V-026,118,99675.37,48505.41,51169.98,0.3287,0.2468,0.4097,24,1,4116.01,7.72
2024-12-15,V-026,101,88851.44,42563.31,46288.1,0.3395,0.2619,0.3507,25,0,0.0,7.8
2025-01-28,V-026,125,70868.36,33468.82,37399.54,0.3098,0.2543,0.434,25,0,0.0,7.76
2026-01-18,V-026,127,117115.89,56564.92,60550.93,0.3305,0.2235,0.441,25,1,10907.92,7.79
2025-06-04,V-026,199,119189.06,56304.14,62884.91,0.3433,0.2505,0.691,31,0,0.0,8.07
2025-08-15,V-026,207,116242.03,57266.38,58975.64,0.3314,0.2262,0.7188,33,0,0.0,8.19
2025-09-25,V-026,150,98488.56,45501.64,52986.94,0.3204,0.255,0.5208,20,0,0.0,7.52
2024-12-05,V-026,90,112792.64,54661.19,58131.42,0.302,0.2283,0.3125,34,0,0.0,8.23
2025-04-05,V-026,148,126201.84,59592.49,66609.35,0.3113,0.2313,0.5139,22,0,0.0,7.61
2025-12-26,V-026,149,149952.76,69243.22,80709.55,0.333,0.2683,0.5174,21,0,0.0,7.57
2026-01-15,V-026,160,127556.28,62698.59,64857.69,0.3122,0.262,0.5556,12,1,10932.23,7.14
2025-09-26,V-026,245,212337.48,103177.51,109159.99,0.3212,0.2274,0.8507,25,2,8126.74,7.79
2025-01-03,V-026,151,154449.16,74324.17,80124.99,0.3009,0.2642,0.5243,22,1,7643.19,7.64
2025-04-08,V-026,80,38543.6,19413.13,19130.46,0.3381,0.257,0.2778,28,1,1287.43,7.93
2025-04-22,V-026,115,57903.4,27576.53,30326.87,0.3356,0.2672,0.3993,27,0,0.0,7.88
2025-05-08,V-026,135,90134.78,44415.85,45718.92,0.3023,0.264,0.4688,24,2,10370.35,7.74
2025-01-02,V-026,150,116990.25,55115.83,61874.49,0.3217,0.2286,0.5208,17,0,0.0,7.39
2025-12-08,V-026,55,53675.29,24697.39,28977.89,0.34,0.2679,0.191,40,0,0.0,8.5
2026-02-04,V-026,83,58040.91,27956.71,30084.19,0.3187,0.2404,0.2882,22,0,0.0,7.64
2026-02-09,V-026,112,71897.36,34822.08,37075.32,0.3146,0.2232,0.3889,28,0,0.0,7.94
2025-07-03,V-026,168,69375.6,32257.56,37118.04,0.3402,0.2656,0.5833,16,0,0.0,7.35
2025-07-27,V-026,151,74350.42,36357.4,37993.0,0.3425,0.2307,0.5243,24,2,5568.62,7.7
2025-04-11,V-026,94,78802.08,37818.27,40983.81,0.3456,0.2297,0.3264,28,0,0.0,7.93
2025-03-11,V-026,113,52239.1,25365.44,26873.68,0.3453,0.2698,0.3924,25,1,2570.57,7.79
2026-04-27,V-026,99,47923.91,22222.11,25701.8,0.3257,0.2535,0.3438,33,0,0.0,8.15
2024-12-03,V-026,137,84467.92,41250.01,43217.9,0.3073,0.2276,0.4757,31,0,0.0,8.1
2025-06-02,V-026,85,44999.89,23397.2,21602.69,0.336,0.249,0.2951,20,1,5092.75,7.5
2025-01-01,V-026,137,96144.4,47258.52,48885.84,0.3271,0.2524,0.4757,22,0,0.0,7.65
2025-05-10,V-026,114,113051.3,50646.59,62404.73,0.326,0.2332,0.3958,33,0,0.0,8.19
2024-12-06,V-026,115,173041.59,86709.37,86332.19,0.3166,0.2663,0.3993,30,1,17475.87,8.0
2025-01-22,V-026,143,95901.3,44731.78,51169.51,0.3063,0.2604,0.4965,23,1,5279.81,7.67
2025-10-23,V-026,106,68331.96,30982.07,37349.9,0.3263,0.2282,0.3681,16,0,0.0,7.33
2026-03-25,V-026,90,50903.3,25480.68,25422.63,0.3252,0.2257,0.3125,31,0,0.0,8.07
2025-10-20,V-026,112,59079.53,28269.39,30810.16,0.3327,0.2563,0.3889,17,1,723.38,7.35
2025-09-15,V-026,169,95656.64,45718.68,49937.93,0.347,0.2647,0.5868,22,0,0.0,7.61
2025-05-07,V-026,52,27718.06,13945.59,13772.45,0.3136,0.2497,0.1806,15,1,3575.77,7.25
2025-12-23,V-026,104,60084.62,28084.75,31999.86,0.3441,0.243,0.3611,33,0,0.0,8.19
2025-03-29,V-026,94,81195.4,40112.6,41082.78,0.3305,0.2619,0.3264,28,1,3870.21,7.92
2025-10-26,V-026,130,106023.47,51078.11,54945.38,0.3124,0.232,0.4514,31,1,6674.65,8.06
2025-08-08,V-026,74,41219.51,19434.07,21785.44,0.3352,0.2546,0.2569,25,2,6686.75,7.77
2026-04-12,V-026,111,92523.57,46070.99,46452.57,0.3046,0.2269,0.3854,23,0,0.0,7.67
2025-10-19,V-026,168,131032.44,61809.66,69222.8,0.3458,0.2323,0.5833,27,1,2909.69,7.89
2025-12-06,V-026,74,116069.6,56719.05,59350.57,0.3342,0.2541,0.2569,31,0,0.0,8.08
2025-01-31,V-026,101,106569.87,51342.21,55227.67,0.3007,0.2529,0.3507,13,0,0.0,7.15
2025-07-16,V-026,108,41170.95,18591.22,22579.77,0.3074,0.2237,0.375,34,1,1741.83,8.24
2024-12-08,V-026,96,131377.2,63608.34,67768.88,0.3489,0.2422,0.3333,24,0,0.0,7.71
2024-11-22,V-026,88,82731.68,40927.01,41804.71,0.3202,0.2371,0.3056,43,0,0.0,8.69
2025-08-22,V-026,109,55329.16,26912.51,28416.65,0.3214,0.2428,0.3785,30,1,3111.88,8.0
2026-02-26,V-026,76,64185.15,29896.04,34289.12,0.3427,0.2452,0.2639,41,0,0.0,8.57
2026-04-28,V-026,95,53696.74,25752.42,27944.36,0.3036,0.2562,0.3299,30,1,2040.91,8.0
2025-03-21,V-026,94,75441.56,36252.23,39189.34,0.3333,0.2478,0.3264,26,0,0.0,7.85
2026-01-25,V-026,159,149077.12,71867.78,77209.32,0.3422,0.2295,0.5521,30,0,0.0,8.0
2026-03-16,V-026,188,96826.26,46686.14,50140.13,0.3135,0.2366,0.6528,30,1,3602.59,8.0
2025-10-03,V-026,183,158868.21,77987.58,80880.59,0.3124,0.2285,0.6354,31,2,8898.54,8.08
2026-01-20,V-026,121,81704.22,39843.78,41860.45,0.3003,0.2471,0.4201,34,0,0.0,8.22
2026-03-18,V-026,77,39854.58,19019.6,20835.03,0.3415,0.2594,0.2674,34,1,2508.7,8.23
